General POS,Detailed POS
VB.* NN.* NN.* CC.* JJ.* CC.* NN.* NN.* DT.* NN.* NN.* CC.* VB.* NN.* CC.* NN.* CC.* NN.*_PM.*,VBTS_CCP NNP NNP CCT JJD CCB NNP NNP DTP NNP NNP CCA VBTS NNC CCB NNC CCT NNP_PMP
PR.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* FW NN.* RB.* CD.* CC.* NN.* NN.* CC.* DT.* JJ.* CC.* NN.* DT.* NN.* NN.* NN.*_PM.*,PRS LM VBTS CCT NNC CCT NNP CCB NNP FW NNP RBW_CCP CDB CCT NNC NNC CCT DTCP JJD CCP NNC DTP NNP NNP NNP_PMP
RB.* NN.*_PM.*,RBW_CCP NNP_PMC
VB.* CC.* NN.* CC.* NN.* DT.* PR.* NN.* CC.* NN.* PM.* NN.* CC.* VB.* CC.* VB.* DT.* NN.* CC.* NN.* CC.* NN.* PM.* NN.*_PM.*,VBOF CCB NNP CCB NNPA DTC PRI_CCP NNC CCT NNC_CCP PMS NNC CCP VBTR CCP VBOF DTC NNC CCT NNC CCT NNC_CCP PMS NNC_PMC
CC.* VB.* DT.* NN.* NN.* NN.* CC.*_PM.* PR.* VB.* NN.* CC.* CC.* NN.*_PM.*_PM.*,CCP VBTS DTP NNP NNP NNP CCP_PMS PRI_CCP VBTR_CCP NNC CCT CCT NNP_PMP_PMS
RB.* NN.* CD.* VB.* DT.* NN.* NN.* NN.*_PM.*,RBW_CCP NNP CDB VBTS DTP NNP NNP NNP_PMC
CC.* DT.* NN.* NN.* NN.* CC.* CC.* PM.* NN.* CC.* NN.*_PM.*,CCB DTP NNP NNP NNP CCT CCR PMS NNC CCB NNC_PMC
CC.* PR.* LM VB.* CC.* VB.*_PM.* JJ.* JJ.* CC.* CC.* DT.* NN.* CC.* DT.* NN.* VB.* NN.* CC.* CC.* PM.* JJ.* CC.* VB.* CC.* DT.* NN.*_PM.*_PM.*,CCP PRO LM VBTR CCP VBOF_CCP_PMS JJCC JJD CCT CCT DTCP NNC CCA DTCP NNC_CCP VBH NNC CCT CCR PMS JJD CCP VBW CCB DTCP NNC_PMP_PMS
RB.* CC.* NN.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* CC.* DT.* NN.* CC.* NN.*_PM.*,RBD CCB NNC DTC NNC CCT NNC CCT NNC CCA CCT DTCP NNC CCP NNC_PMP
VB.* CC.* NN.* DT.* PR.* NN.* NN.* CC.* NN.*_PM.*,VBTS CCB NNC DTC PRQ_CCP NNC_CCP NNC CCB NNP_PMC
CC.* VB.* CC.* PR.* NN.* DT.* NN.* NN.* CC.* VB.* DT.* PR.* VB.* NN.* CC.*_PM.* JJ.* CC.* PM.* VB.*_PM.*_PM.*,CCP VBTR CCB PRI_CCP NNC DTP NNP NNP CCP VBTR DTC PRSP_CCP VBTS_CCP NNC CCT_PMS JJD_CCP CCR PMS VBTF_PMP_PMS
VB.* DT.* NN.* NN.* CC.* CD.* RB.* CC.* VB.* CD.* CC.* NN.* CC.* VB.*_PM.*,VBTS DTC NNC_CCP NNC CCB CDB RBI CCB VBTR_CCP CDB CCP NNC CCB VBW_PMC
CC.* CC.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* NN.* NN.* NN.* RB.* VB.* NN.*_PM.*,CCT CCT CCB JJD CCP NNC CCB NNC CCT CCT JJD CCP NNC CCB NNC CCR CCT NNC CCT NNP NNP NNP NNP RBW_CCP VBTS_CCP NNC_PMP
DT.* DT.* NN.* CC.* DT.* NN.* VB.* PM.* NN.* CC.* NN.* LM RB.* VB.* NN.* CC.* NN.*_PM.*,DTC DTCP NNC CCB DTCP NNC_CCP VBW PMS NNC CCB NNC LM RBD_CCP VBTS NNC CCT NNC_PMC
VB.* CC.* DT.* DT.* NN.* LM VB.* CC.* JJ.* CC.* DT.* NN.*_PM.*,VBTR CCP DTC DTCP NNC LM VBTF CCT JJD CCP DTCP NNC_PMC
CC.* VB.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* DT.* JJ.* NN.* CC.* VB.* FW_PM.*,CCA VBTF DTC NNC CCP DTCP NNC CCT NNC CCB DTCP JJD_CCP NNC CCP VBTR_VBAF FW_PMP
DT.* DT.* PR.* RB.* VB.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* VB.* RB.* CC.* NN.* CC.* DT.* NN.* CC.* JJ.* JJ.* CC.* PR.* VB.* CC.* NN.* CC.* NN.* NN.* CC.* VB.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* RB.* FW CC.* PR.* NN.* LM VB.* RB.* CC.* VB.* CC.* JJ.* CC.* NN.*_PM.*,DTC DTCP PRI RBI_CCP VBTS CCP NNC CCT NNC_CCP PMS NNC CCP VBTR_CCP RBD CCT NNC CCB DTCP NNC CCP JJD JJC CCB PRI_CCP VBOF CCT NNC CCT NNP NNP CCA VBTF CCB NNC CCT NNC CCB DTCP NNC CCP RBM FW CCT PRI_CCP NNC LM VBTS RBI CCP VBW CCB JJD CCP NNC_PMP
PR.* NN.* CC.* NN.* DT.* VB.*_PM.* NN.* PR.*_PM.* RB.* VB.* DT.* NN.* CC.* DT.* NN.*_PM.*,PRI_CCP NNC CCT NNC DTC VBAF_PMS NNP PRS_PMS RBW VBTS DTC NNC CCB DTCP NNC_PMP
DT.* NN.* LM VB.* CC.* NN.* CC.* DT.* VB.* PR.* RB.* VB.* VB.* DT.* NN.*_PM.*,DTC NNP LM VBTS CCT NNC CCA DTCP VBTR PRQ_CCP RBW VBW VBOF DTC NNC_PMC
JJ.* VB.* DT.* PR.* DT.* NN.* CC.* VB.* PR.* DT.* NN.* CC.* VB.* DT.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* NN.* NN.*_PM.*,JJD_CCP VBOF DTC PRSP_CCP DTCP NNC CCP VBTR_VBOB PRS DTC NNC CCP VBW DTC NNC CCB NNC CCR CCT NNC CCB NNC CCT NNP NNP_PMP
VB.* CC.* DT.* NN.* NN.*_PM.*,VBTS CCP DTP NNP NNP_PMC
DT.* JJ.* NN.* CC.* NN.* CC.* CC.*,DTC JJD_CCP NNC CCB NNC CCT CCT
NN.*_,NNPA_
NN.* NN.*_PM.*,NNP NNP_PMC
LM VB.* PM.* NN.* CC.* NN.* RB.* CC.* JJ.* NN.* CC.* NN.* CC.* PR.* NN.* CC.* CC.* DT.* NN.* CC.* NN.* CC.* NN.*_PM.*,LM VBTR PMS NNC CCT NNP RBR CCT JJD_CCP NNC CCT NNC CCT PRI_CCP NNC CCT CCT DTCP NNC CCB NNC CCB NNC_PMP
RB.* CC.* RB.* JJ.* VB.* CC.* JJ.* CC.* NN.*_PM.*,RBR CCT RBF JJD_CCP VBRF CCP JJD CCT NNC_PMC
DT.* NN.* LM VB.* CC.* VB.* DT.* NN.* CC.* NN.*_PM.*,DTP NNP LM VBTS CCP VBOF DTC NNC CCT NNC_PMC
CC.* RB.* RB.* VB.* DT.* NN.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* CC.* PR.* NN.* CC.* JJ.* DT.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* PM.* NN.* CC.* NN.* CC.* NN.* CC.* CD.*_PM.*,CCP RBK RBQ VBTF DTP NNP NNP CCB NNC_CCP PMS NNC CCP NNC CCT PRI NNC CCA JJD_CCP DTCP NNC CCT NNC CCT CCT NNC_CCP CCR PMS NNC CCT NNC CCB NNP CCT CDB_PMP
DT.* NN.* NN.* CC.* VB.* CC.* CC.* NN.* DT.* NN.* CC.* JJ.* NN.*_PM.*,DTP NNP NNP CCP VBTS CCT CCT NNC DTP NNP CCB JJN_CCP NNC_PMC
CC.* VB.* RB.* NN.* CD.*_PM.*,CCA VBAF RBW_CCP NNP CDB_PMC
CC.* RB.*_PM.* VB.*_PM.* CC.* VB.* DT.* DT.* NN.* PM.* NN.* CC.* NN.* PR.* NN.* CC.* CC.* NN.* CC.* NN.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* NN.* CC.* VB.* CC.* PR.* NN.* CC.* NN.*_PM.*,CCA RBD_CCP_PMS VBTR_PMS CCA VBTS DTC DTCP NNC PMS NNC CCP NNC PRS_CCP NNC CCT CCT NNP CCB NNP_CCP NNP CCR DTP NNP NNP LM VBTF CCT NNC CCT VBAF CCT PRI_CCP NNC CCT NNC_PMP
CC.* VB.* CC.* DT.* NN.*_PM.*,CCT VBTS CCP DTCP NNC_PMC
VB.* CC.* NN.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* PM.* NN.* CC.* VB.* CC.* DT.* NN.* RB.* CC.* JJ.* NN.* PR.*_PM.*,VBTS CCB NNP DTC NNC CCT NNC CCB NNPA CCB VBW PMS NNC CCT VBTR_VBAF CCB DTCP NNC RBR CCT JJD_CCP NNC PRO_PMC
CC.* RB.* VB.* DT.* NN.* CC.* CC.* PR.* NN.* CC.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCA RBM VBOF DTP NNP CCT CCT PRSP_CCP NNC CCT NNC CCT NNC CCT NNC_PMP
VB.* CC.* NN.* NN.* NN.* NN.* NN.* NN.* NN.* RB.* NN.* CC.* RB.* PR.* VB.* CC.* VB.* CC.* NN.* PM.* FW NN.* NN.* NN.* NN.* NN.* CC.* VB.* CC.* JJ.* NN.* NN.*_PM.*,VBTS CCB NNP NNP NNP NNP NNP NNPA NNP RBW_CCP NNP CCP RBT PRO_CCP VBTS CCP VBAF CCT NNP PMS FW NNP NNP NNPA NNP NNPA CCA VBAF CCB JJD_CCP NNC_CCP NNC_PMC
CC.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* NN.*_PM.*,CCT CCT NNC CCP NNC CCP VBTR CCP NNPA NNP_PMP
DT.* NN.* CC.* PR.* LM VB.* VB.* CC.* JJ.* NN.* CC.* NN.* CD.*_PM.*,DTC NNC CCP PRO LM VBTS VBW CCB JJN_CCP NNC CCB NNPA CDB_PMC
CC.* JJ.* VB.* DT.* JJ.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* NN.*_PM.*,CCP JJD_CCP VBTS DTC JJD CCP NNC CCP CCT NNC CCB NNP NNP_PMP
DT.* NN.* CC.* NN.* LM DT.* JJ.* NN.* NN.* NN.* NN.* CC.* JJ.* NN.* CC.* DT.* NN.*_PM.*,DTC NNC CCA NNC LM DTCP JJD_CCP NNC_CCP NNC NNPA NNC CCP JJD NNPA CCP DTCP NNC_PMC
CC.* JJ.* DT.* JJ.* NN.* NN.* CC.* NN.* CC.* NN.*_PM.*,CCA JJD_CCP DTCP JJD_CCP NNP_CCP NNC CCT NNPA CCA NNPA_PMC
CC.* DT.* VB.* NN.* LM JJ.* PM.* FW VB.* CC.* JJ.* NN.* CC.* PR.* NN.* CC.* NN.*_PM.*,CCT DTCP VBTS_CCP NNC LM JJD PMS FW VBTR_VBAF CCB JJD_CCP NNC CCB PRSP_CCP NNC CCT NNC_PMP
VB.* RB.* VB.* CC.* VB.* CC.* NN.* FW NN.* NN.* NN.* NN.* NN.* CC.* CC.* DT.* PR.* RB.* NN.* CC.* NN.* DT.* DT.* NN.*_PM.*,VBS RBI_CCP VBOF CCA VBOF CCB NNP FW NNP NNP NNP NNPA NNP CCA CCB DTCP PRI RBI_CCP NNC CCB NNC DTC DTCP NNC_PMC
JJ.* RB.* DT.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.* NN.* CC.* NN.*_PM.*,JJCC RBI DTC DTCP NNC CCT NNC CCB NNC CCA NNC CCT JJD_CCP NNC CCB NNPA_PMC
CC.* VB.* CC.* DT.* NN.* LM VB.* RB.* CC.* NN.* CC.* VB.*_PM.*,CCB VBW CCP DTC NNC LM VBW_CCP RBR CCT NNC CCA VBTR_PMP
DT.* PR.* DT.* VB.* NN.* CC.* CC.* NN.* LM DT.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.*_PM.*,DTC PRQ_CCP DTCP VBTR_CCP NNC CCT CCT NNPA LM DTC NNC CCB NNC CCB DTCP NNC CCB NNP_PMC
CC.* RB.* RB.* DT.* DT.* VB.* NN.* CC.* NN.*_PM.*,CCA RBI RBI DTC DTCP VBTS_CCP NNC CCB NNC_PMP
VB.* VB.* CC.* NN.* DT.* NN.* CC.* DT.* NN.* PR.* CC.* DT.* NN.* CC.* NN.*_PM.*,VBS VBW CCB NNPA DTC NNC CCB DTCP NNC PRO CCA DTCP NNC CCB NNP_PMP
DT.* DT.* NN.* PR.*_PM.*,DTC DTCP NNC_CCP PRO_PMC
PR.* NN.* CC.* VB.* NN.* CC.* NN.* NN.* CC.* VB.* NN.* CC.* NN.*_PM.*,PRI_CCP NNC CCT VBTR_CCP NNC CCB NNC_CCP NNC CCA VBTS_CCP NNC CCB NNC_PMC
LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* JJ.* DT.* NN.* CC.* PR.* PR.* CC.* NN.*_PM.*,LM VBTF_VBAF CCT NNC CCT NNC CCB NNPA CCA NNPA CCA NNC_CCP JJD DTC NNC CCB PRI PRI CCT NNC_PMC
CC.* PR.*_PM.* FW VB.* CC.* PR.* CC.* VB.* DT.* DT.* NN.* CC.* NN.* CC.* DT.* DT.* NN.* DT.* VB.* CC.* RB.*_PM.*,CCA PRO_PMS FW VBTR CCB PRI CCP VBTF DTC DTCP NNC CCT NNC CCA DTC DTCP NNC DTC VBTF CCT RBW_PMP
CC.*_PM.*,CCB_PMC
PR.* NN.* CC.* DT.* NN.* NN.* DT.* VB.* CC.* NN.* CC.* VB.* RB.* DT.* NN.* CC.* NN.* CC.* NN.* LM RB.* JJ.* CC.* JJ.* JJ.* CC.* PR.* NN.*,PRI_CCP NNC CCP DTP NNP NNP DTC VBTS CCT NNP CCA VBTS RBI DTC NNC CCT NNC CCT NNPA LM RBW_CCP JJD CCP JJCC JJD CCT PRI_CCP NNC
CD.* NN.* PR.* NN.*_PM.*,CDB NNPA PRI NNC_PMC
CC.* JJ.* VB.* RB.* JJ.* RB.* CC.* DT.* NN.* CC.* NN.* RB.* CC.* NN.* NN.* CC.* NN.*_PM.*,CCA JJCC_CCP VBTS RBF JJD RBR CCT DTCP NNC CCP NNC RBL CCT NNC_CCP NNC CCT NNC_PMP
DT.* DT.* NN.* LM VB.* VB.* JJ.* VB.* CC.* NN.* DT.* JJ.* VB.* VB.* CC.* NN.* CC.* NN.* JJ.* CC.* NN.* NN.* NN.*_PM.*,DTC DTCP NNC LM VBTR_CCP VBOF_CCP JJCC VBTR CCT NNC DTC JJN_CCP VBTR_CCP VBOF CCB NNC CCT NNP JJC CCB NNP NNP NNP_PMC
DT.* NN.* NN.* NN.*_PM.*,DTC NNP NNP NNP_PMC
DT.* NN.* NN.* NN.*_PM.*,DTC NNP NNP NNP_PMC
CC.* DT.* NN.* NN.* NN.* CC.* VB.* CC.* NN.*_PM.*,CCA DTC NNP NNP NNP CCP VBTF CCT NNP_PMP
VB.* CC.* NN.* PM.* CD.* CC.* NN.* CC.* CD.* NN.* FW NN.* DT.* JJ.* NN.* NN.* PR.* RB.* CC.* CD.* CC.* NN.* CC.* DT.* NN.*_PM.*,VBOF CCB NNP PMS CDB CCP NNP CCB CDB NNP FW NNP DTC JJD_CCP NNC_CCP NNC PRO RBL CCT CDB CCP NNC CCB DTC NNP_PMC
RB.*_PM.*,RBW_PMC
NN.*_PM.*,NNP_PMC
RB.*_PM.*,RBW_PMC
NN.*_PM.*,NNC_PMC
RB.*_PM.*,RBW_PMC
NN.*_PM.*,NNP_PMC
NN.*_PM.*,NNP_PMC
CC.* NN.* CC.* NN.* CC.* NN.* RB.*_PM.*,CCA NNP CCT NNP CCB NNP RBW_PMP
CC.* RB.* DT.* NN.* PR.* LM DT.* JJ.* CC.* JJ.* NN.* CC.* CD.* NN.* FW NN.*_PM.*,CCT RBI DTC NNC_CCP PRO LM DTC JJN CCT JJCS_JJD_CCP NNC CCT CDB NNP FW NNP_PMC
VB.* CC.* NN.* DT.* CD.* CC.* DT.* NN.* CC.* CC.* PR.* JJ.* CC.* PM.* NN.* CC.* RB.* NN.* PM.* NN.*_PM.*,VBOF CCB NNC DTC CDB CCP DTCP NNC CCR CCT PRI_CCP JJD_CCP CCR PMS NNC CCT RBD_CCP NNP PMS NNP_PMP
CC.* RB.* VB.* CC.* PR.* NN.* DT.* NN.* CC.* CC.* PR.* DT.* NN.*_PM.*,CCT RBF VBTS CCB PRQ_CCP NNC DTC NNC CCR CCT PRQ_CCP DTCP NNC_PMC
CC.* DT.* PR.* NN.* CC.* NN.* LM JJ.* RB.* RB.* VB.* DT.* NN.* RB.* JJ.* CC.* JJ.*_PM.*,CCT DTC PRQ_CCP NNC CCP NNC LM JJD RBI RBI_CCP VBTS DTC NNC RBW JJD CCA JJD_PMP
CC.* RB.*_PM.*,CCT RBW_PMC
VB.* DT.* NN.* NN.* RB.* CC.* NN.* CC.* NN.* NN.* NN.* NN.* DT.* NN.* CC.* NN.* PR.*_PM.*,VBTS DTP NNP NNP RBL CCT NNC CCB NNP NNP NNP NNP DTC NNP CCT NNC_CCP PRO_PMP
VB.* RB.* RB.* DT.* NN.* NN.* CC.* NN.* NN.* DT.* RB.* NN.* CC.* PR.* NN.* CC.* DT.* NN.* NN.* CC.* NN.* CC.* NN.* CC.* CD.* NN.* NN.*_PM.*,VBTR RBI RBI DTPP NNP NNP CCA NNP NNP DTC RBW_CCP NNC CCA PRI_CCP NNC CCP DTP NNP NNP CCT NNC CCB NNC CCB CDB NNC_CCP NNC_PMP
PR.* NN.* DT.* VB.* CC.* RB.* VB.* CC.* NN.* DT.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* VB.* DT.* NN.* CC.* PR.* NN.* CC.* DT.* DT.* NN.* CC.* RB.* NN.* PR.*_PM.*,PRI_CCP NNC DTC VBTS CCA RBF VBTF CCT NNC DTC VBTS CCT NNC CCB NNC CCT NNC CCB NNP CCT NNP VBW DTC NNC CCB PRI_CCP NNC CCB DTC DTCP NNC CCP RBL NNC PRO_PMP
JJ.* RB.* PR.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* JJ.* DT.* VB.* CC.* NN.*_PM.*,JJN RBI_CCP PRI_CCP NNC CCT NNC CCT NNP CCB NNP JJD DTC VBTS CCB NNC_PMC
RB.* CC.* DT.* NN.*_PM.*,RBR CCT DTCP NNC_PMP
DT.* NN.* LM VB.* CC.* NN.* CC.* NN.*_PM.*,DTC NNC LM VBTS CCP NNC CCB NNC_PMC
CC.* PR.* LM VB.* RB.*_PM.*,CCT PRO LM VBTF RBI_PMP
PR.* DT.* JJ.* CC.* NN.* LM VB.* CC.* VB.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* JJ.* JJ.* NN.* CC.* NN.*_PM.*,PRQ_CCP DTCP JJD CCP NNC LM VBTS CCP VBAF NNC CCB DTCP NNC CCB NNC CCT NNC CCT JJD_CCP JJD_CCP NNC CCB NNP_PMP
PR.* NN.* CC.* DT.* NN.* NN.*_PM.*,PRI_CCP NNC CCP DTP NNP NNP_PMC
LM VB.* CC.* NN.* CC.* CC.* NN.* CC.* PR.* NN.* CC.*_PM.* VB.* PR.* CC.* VB.* RB.* CC.* JJ.* NN.* CC.* VB.* DT.* PR.* NN.*_PM.*_PM.*,LM VBTS CCB NNC CCT CCT NNC CCT PRSP_CCP NNC CCR_PMS VBS PRS CCP VBAF RBL CCT JJN_CCP NNC CCT VBW DTC PRSP_CCP NNC_PMC_PMS
NN.* PR.*_PM.*,NNC PRO_PMP
DT.* PR.* DT.* JJ.* CC.* NN.* LM JJ.* RB.* VB.* DT.* NN.*_PM.*,DTC PRQ_CCP DTCP JJD CCP NNC LM JJD RBW_CCP VBW DTC NNC_PMC
CC.* JJ.* LM JJ.* NN.* CC.* NN.*_PM.*,CCT JJD LM JJD_CCP NNC CCT NNP_PMP
PR.* NN.* CC.* VB.* JJ.* CC.* NN.* LM JJ.* VB.* CC.* NN.*_PM.*,PRI_CCP NNC CCP VBTF JJD CCT NNC LM JJCS_CCP VBTS CCT NNC_PMP
PR.* DT.* NN.* CC.* NN.* DT.* JJ.* CC.* VB.* CC.* NN.*_PM.*,PRI_CCP DTCP NNC CCT NNC DTC JJD CCP VBTS CCT NNC_PMP
DT.* DT.* NN.* CC.* PR.* DT.* JJ.* CC.* NN.* LM VB.* CC.* NN.* CC.* DT.* NN.* LM VB.* CC.* VB.* CC.* DT.* NN.* CC.* DT.* NN.* PR.* NN.* DT.* NN.*_PM.*,DTC DTCP NNC CCB PRQ_CCP DTCP JJD CCP NNC LM VBTS CCB NNC CCR DTC NNC LM VBTS CCB VBW CCB DTCP NNC CCB DTCP NNC PRQ_CCP NNC DTC NNC_PMP
NN.* PM.* NN.* JJ.* CC.* NN.* DT.* VB.* JJ.* CC.* NN.*_PM.*,NNC PMS NNC_CCP JJD CCP NNC DTC VBTS JJD CCT NNC_PMC
CC.* DT.* DT.* NN.* CC.* DT.* NN.* CC.* RB.* VB.* CC.* VB.* CC.* NN.* RB.* CC.* DT.* NN.* CC.* PR.*_PM.*,CCB DTC DTCP NNC CCA DTCP NNC CCP RBD_CCP VBAF CCT VBAF CCB NNC RBR CCT DTCP NNC CCT PRSP_PMP
JJ.* DT.* NN.* NN.* CC.* DT.* NN.* DT.* VB.* CC.* VB.*_PM.*,JJN_CCP DTCP NNC_CCP NNC CCB DTCP NNC DTC VBAF CCT VBTS_PMC
CC.* VB.* PR.* DT.* PR.* CC.* PR.* NN.* CC.* NN.*_PM.*,CCT VBTS PRP DTC PRI CCB PRSP_CCP NNC CCB NNC_PMP
PR.* NN.* CC.* NN.* LM RB.* VB.* DT.* DT.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* VB.* DT.* DT.* NN.* CC.* NN.*_PM.*,PRQ_CCP NNC CCT NNC LM RBD_CCP VBTF_VBOF DTC DTCP NNC CCT NNC CCT DTCP NNC CCB NNC CCA VBOF DTC DTCP NNC CCB NNC_PMP
DT.* PR.* CC.* DT.* NN.* PR.* LM VB.* CC.* NN.* CC.* VB.* RB.* VB.* CC.* DT.* NN.*_PM.*,DTC PRQ CCT DTCP NNC_CCP PRO LM VBTS CCT NNC CCT VBOF RBD VBW CCB DTCP NNC_PMP
VB.* DT.* JJ.* NN.* RB.* DT.* NN.* CC.* NN.* LM NN.* PM.* NN.* RB.* VB.*_PM.*,VBAF DTC JJD_CCP NNC RBW DTC NNC CCB NNC LM NNC PMS NNC RBW VBAF_PMP
DT.* JJ.* NN.* LM NN.* CC.* NN.* CC.* VB.* CC.* VB.* PM.* VB.* CC.* PR.* NN.* CC.* VB.* DT.* DT.* NN.* CC.* VB.* CC.* NN.*_PM.*,DTC JJD_CCP NNC LM NNC CCB NNC CCB VBTS CCB VBAF PMS VBAF CCP PRI_CCP NNC CCT VBW DTC DTCP NNC CCT VBTS CCB NNC_PMP
DT.* DT.* NN.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* PR.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* DT.* JJ.* NN.* RB.* CC.* DT.* NN.* LM VB.* RB.* CC.* NN.* CC.* DT.* NN.*_PM.*,DTC DTCP NNC CCB DTCP NNC CCP NNP LM VBTS CCB PRI_CCP NNC CCB NNC CCP DTC NNC CCB DTCP JJD_CCP NNC RBL CCT DTCP NNC LM VBTS RBI CCT NNC CCB DTCP NNC_PMP
PM.*_ NN.* PM.* JJ.* CC.* CC.* DT.* NN.* DT.* VB.* CC.* NN.*_PM.*,PMS_ NNP PMS JJD CCT CCT DTCP NNC DTC VBAF CCT NNC_PMC
CC.* NN.* RB.* CC.* NN.* CC.* VB.* DT.* DT.* PR.*_PM.*_PM.*,CCT NNC_CCP RBF CCB NNC CCP VBW DTC DTCP PRO_PMC_PMS
VB.* PR.*_PM.*,VBS PRP_PMP
VB.* DT.* NN.* NN.* RB.* CC.* NN.* CC.* NN.* NN.* NN.* DT.* PR.* VB.* CC.* NN.* NN.* PM.* NN.* NN.* NN.* NN.*_PM.*,VBTS DTP NNP NNP RBL CCT NNC CCB NNP NNP NNP DTC PRI_CCP VBTS CCT NNP NNP PMS NNP NNPA NNP NNPA_PMC
CC.* VB.*_PM.*,CCA VBTS_PMS
PM.*_ VB.* PR.* DT.* PR.* NN.* RB.* CC.* NN.*_PM.*_PM.*,PMS_ VBOF PRP DTC PRI_CCP NNC RBL CCT NNC_PMP_PMS
VB.* DT.* NN.* NN.* CC.* NN.* NN.* CC.* JJ.* NN.* CC.* DT.* NN.* CC.* CC.* RB.*_PM.*,VBTS DTP NNP NNP CCB NNP NNP CCT JJC_CCP NNC CCB DTCP NNC CCP CCT RBW_PMC
JJ.* PM.* NN.* CC.* NN.* NN.* DT.* VB.* RB.*_PM.*,JJCC PMS NNC CCB NNC_CCP NNC DTC VBTS RBI_PMP
CC.* JJ.* PM.* CD.* CC.* NN.*_PM.*,CCT JJN PMS CDB CCB NNP_PMC
DT.* DT.* JJ.* PM.* NN.* LM VB.* CC.* DT.* NN.* CC.* VB.* CC.* CC.* PR.* NN.* CC.* NN.* CC.* CC.* CC.* NN.*_PM.*,DTC DTCP JJD PMS NNP LM VBTR CCT DTCP NNC CCT VBAF CCT CCT PRSP_CCP NNC CCB NNC CCA CCT CCT NNC_PMP
CC.* CC.* DT.* NN.* CC.* NN.* DT.* NN.* NN.*_PM.*,CCB CCT DTCP NNC CCB NNC DTPP NNP NNP_PMC
NN.* NN.*_PM.*,NNP NNP_PMC
NN.* NN.*_PM.*,NNP NNP_PMC
NN.* NN.* NN.* RB.* VB.* NN.*_PM.*,NNP NNP NNPA RBW_CCP VBTS NNPA_PMC
CC.* NN.* NN.*_PM.*,CCA NNP NNP_PMP
CC.* CC.* JJ.* NN.* RB.* CC.* NN.*_PM.*,CCT CCT JJD_CCP NNC RBR CCT NNC_PMC
VB.* DT.* NN.* JJ.* CC.* NN.*_PM.*,VBOF DTC NNC JJD CCB NNP_PMC
CD.*_PM.*,CDB_PMP
PR.* NN.* NN.* NN.* CC.* NN.* CC.* NN.* LM VB.* RB.* CC.* VB.* CC.* NN.*_PM.*,PRI_CCP NNP NNP NNP CCP NNC CCB NNC LM VBOF RBW CCT VBW CCT NNP_PMC
NN.* RB.* CC.* PR.* JJ.* CC.* NN.*_PM.*,NNP RBR CCT PRI_CCP JJD CCP NNC_PMP
RB.* CC.* DT.* NN.* CC.* DT.* FW LM VB.* JJ.* CC.* NN.*_PM.*,RBR CCT DTCP NNC CCP DTC FW LM VBAF JJD CCT NNP_PMC
PR.* NN.* NN.* CC.*,PRI_CCP NNC NNC CCB
NN.*_,NNPA_
CC.* VB.* RB.* CC.* JJ.* CC.* NN.* CC.* NN.*_PM.*,CCP VBTF RBI CCT JJD CCB NNC CCB NNP_PMP
PM.*_ VB.* PR.* VB.* CC.* VB.* PR.* DT.* DT.* NN.* CC.* DT.* FW LM VB.* RB.* JJ.* CC.* NN.*_PM.*_PM.*,PMS_ VBS PRS_CCP VBOF CCP VBTR PRP DTC DTCP NNC CCP DTC FW LM VBAF RBL JJD CCB NNP_PMC_PMS
VB.* DT.*_NN.*,VBS DTP_NNPA
NN.*_,NNPA_
NN.* NN.*_PM.*,NNP NNP_PMC
PR.* JJ.* NN.* CC.* CC.* NN.* CC.*,PRI_CCP JJD_CCP NNC CCT CCT NNC CCB
NN.*_,NNPA_
RB.* VB.* CC.* CD.* DT.* NN.* DT.* VB.* CC.* NN.* JJ.*_PM.*,RBF VBTF CCT CDB DTCP NNC DTC VBTS CCT NNC_CCP JJD_PMC
