General POS,Detailed POS
DT.* NN.* CC.* NN.* NN.* CC.* DT.* NN.* NN.* NN.* CC.* NN.* CC.* NN.* NN.* LM VB.* CC.* CC.* CC.* JJ.* CC.* DT.* NN.* RB.* RB.* PR.* LM VB.* PM.*,DTC NNC CCB NNP NNP CCP DTP NNP NNP NNP CCB NNP CCB NNP NNP LM VBTS CCP CCR CCT JJD CCB DTCP NNC RBK RBQ PRS LM VBTS PMC
CC.* CC.* CC.* PR.*_CC.* NN.* CC.* CD.* CC.* NN.* PM.*,CCA CCT CCT PRSP_CCP NNC CCT CDB CCT NNC PMP
NN.* CC.* NN.*_CC.* JJ.* CC.* NN.* CC.* NN.* CC.* VB.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* RB.*_CC.* CD.* PM.* CD.* CC.* CC.* NN.* CC.* NN.* PM.*,NNC CCT NNC_CCP JJD CCA NNC CCT NNC CCP VBH NNC CCT JJD CCT NNC CCB NNP RBW_CCP CDB PMS CDB CCT CCT NNC CCB NNC PMC
VB.* PM.* FW NN.* PM.*,VBTS PMS FW NNC PMC
VB.* PM.* PR.*_CC.* NN.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* NN.* PM.*,VBTS PMS PRI_CCP NNC CCB NNC CCT CCT NNP CCT NNP NNP PMC
CD.* RB.*,CDB RBW
DT.* VB.* LM VB.*_VB.* CC.* CD.* RB.* JJ.*_CC.* NN.* NN.* PM.*,DTC VBTR LM VBTR_VBAF CCT CDB RBW JJN_CCP NNC NNC PMC
DT.* NN.* LM VB.* VB.* DT.* JJ.*_CC.* NN.*_CC.* NN.* CC.* JJ.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* CC.* VB.* CC.* NN.* CC.* NN.* PM.*,DTC NNC LM VBAF VBW DTC JJN_CCP NNC_CCP NNC CCB JJD CCP NNC CCT NNC CCP VBOF CCT CCT VBTS CCP NNC CCB NNC PMP
CC.* VB.* CC.*,CCB VBW CCB
CD.* PM.*,CDB PMP
DT.* NN.* DT.* NN.* CC.* NN.* CC.* NN.* NN.* CC.* CC.* NN.* LM VB.* DT.* NN.* NN.* NN.* NN.* RB.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* PM.*,DTC NNC DTP NNP CCT NNP CCB NNP NNP CCA CCB NNP LM VBOF DTP NNP NNP NNP NNP RBW_CCP NNP CCT NNC CCB DTCP NNC PMP
CC.* CC.* PR.* LM JJ.* PM.*,CCA CCR PRO LM JJD PMC
PM.*  DT.* VB.* RB.* CC.* RB.*_CC.* NN.* LM VB.* DT.* DT.* NN.* CC.* NN.* PM.*,PMS  DTC VBS RBI CCB RBW_CCP NNC LM VBW DTC DTCP NNC CCB NNC PMC
DT.* NN.* LM VB.* CC.* CC.* PR.* LM RB.*_CC.* JJ.* CC.* PM.* VB.* PR.*_CC.* NN.* CC.* NN.* PM.* PM.*,DTP NNP LM VBTS CCP CCT PRS LM RBD_CCP JJD CCT PMS VBTR PRP_CCP NNC CCB NNC PMS PMC
RB.* JJ.* PM.*,RBM JJD PMC
CC.* CC.* PR.* CC.* RB.*_CC.* NN.* CC.* NN.*_CC.* PR.* PM.* PM.*,CCT CCT PRSP CCP RBD_CCP NNC CCB NNC_CCP PRO PMP PMS
PM.*  DT.* PR.*_CC.* JJ.*_CC.* NN.* RB.* LM DT.* NN.* CC.* NN.* PM.*,PMS  DTC PRSP_CCP JJD_CCP NNC RBW LM DTC NNC CCB NNC PMC
CC.* CC.* VB.* PR.*_CC.* VB.* CC.* NN.* RB.* CC.* DT.* NN.* PM.*,CCT CCP VBTR PRS_CCP VBTF CCB NNC RBL CCT DTCP NNC PMC
VB.* PR.*_CC.* VB.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* LM RB.* RB.* VB.* RB.* CC.* NN.* PM.*,VBTR PRS_CCP VBAF CCT NNC CCR DTC NNC CCT NNC LM RBF RBI VBTF RBL CCT NNC PMP
VB.* PR.* PM.*,VBS PRS PMP
DT.* JJ.*_CC.* NN.* LM VB.*_VB.* CC.* DT.* PR.*_CC.* VB.* LM VB.* NN.* CC.* CC.* PR.*_CC.* NN.* CC.* VB.* CC.* PR.*_CC.* NN.* PM.*,DTC JJD_CCP NNC LM VBTR_VBAF CCP DTC PRSP_CCP VBTR LM VBTF NNC CCT CCT PRI_CCP NNC CCP VBAF CCT PRSP_CCP NNC PMP
PM.*  CC.* VB.* PR.* CC.* VB.* PM.* NN.* PR.* CC.* PR.* RB.*_CC.* NN.* CC.* NN.* CC.* VB.* RB.* CC.* RB.* RB.* DT.* PR.*_CC.* VB.* CC.* RB.* RB.* DT.* PR.*_CC.* VB.* PM.* PM.*,PMS  CCT VBTR PRS CCP VBW PMS NNC PRO CCB PRI RBI_CCP NNC CCA NNC CCP VBAF RBR CCT RBK RBQ DTC PRSP_CCP VBTR CCA RBK RBQ DTC PRSP_CCP VBTR PMP PMS
PM.*  RB.* PR.* VB.* RB.* RB.* JJ.* DT.* PR.*_CC.* NN.* PM.* PM.*,PMS  RBF PRS VBS RBK RBQ JJD DTC PRSP_CCP NNC PMC PMS
VB.* DT.* NN.* PM.*,VBS DTP NNP PMC
CC.* NN.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* PR.*_CC.* DT.* NN.* CC.* VB.* DT.* DT.* PR.* PM.*,CCT NNC CCP DTC NNC CCB NNP LM VBTS CCB PRSP_CCP DTCP NNC CCA VBTS DTC DTCP PRO PMC
PM.*  VB.* PR.* DT.* NN.* CC.* NN.* CC.* PR.*_CC.* PM.* PR.*_CC.* NN.* CC.* JJ.*_CC.* NN.* PM.* PM.*,PMS  VBOF PRS DTC NNC CCB NNC CCT PRSP_CCP PMS PRI_CCP NNC CCT JJN_CCP NNC PMP PMS
PM.*  CC.* RB.* PM.*,PMS  CCA RBW PMC
DT.* JJ.*_CC.* NN.* CC.* NN.* NN.* CC.* VB.* CC.* PR.*_CC.* NN.* CC.* NN.* LM VB.* CC.* CC.* NN.*_CC.* VB.* CC.* NN.* NN.* LM VB.* CC.* DT.* PR.*_CC.* RB.* VB.* CC.* NN.* CC.* VB.* RB.* NN.* CC.* JJ.*_CC.* NN.* DT.* PR.*_CC.* NN.* CC.* RB.* PR.* JJ.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC JJD_CCP NNC CCB NNP NNP CCP VBTS CCB PRQ_CCP NNC CCT NNP LM VBTS CCR CCT NNC_CCP VBAF CCT NNP NNP LM VBTS CCP DTC PRSP_CCP RBF VBW CCT NNC CCP VBAF RBL NNP CCA JJD_CCP NNP DTC PRI_CCP NNC CCP RBF PRO JJD CCT NNC CCB NNC CCT NNC CCB NNC CCB NNP PMP
DT.* NN.* CC.* NN.* LM VB.* CC.* NN.* PR.* PM.* PM.*,DTC NNPA CCB NNP LM VBAF CCB NNC PRO PMP PMS
CC.* DT.* NN.* CC.* NN.* LM JJ.* RB.* PM.* PM.*,CCR DTC NNC CCT NNC LM JJD RBI PMC PMS
VB.* DT.* NN.* CC.* DT.* RB.*_CC.* NN.* LM JJ.* RB.* DT.* VB.* PM.*,VBTS DTP NNP CCP DTC RBW_CCP NNC LM JJD RBI DTC VBTR PMP
CC.* RB.* LM VB.* PR.* DT.* CC.* PM.* NN.* CC.* PR.*_CC.* NN.* CC.* NN.* PM.*,CCT RBW LM VBTS PRS DTC CCR PMS NNC CCT PRQ_CCP NNC CCB NNP PMC
CC.* DT.* NN.* CC.* PR.* LM RB.* VB.* CC.* DT.* DT.* NN.* CC.* NN.*_CC.* VB.*,CCT DTC NNC CCP PRO LM RBF VBS CCB DTC DTC NNC CCB NNC_CCP VBOF
PM.*  RB.* PR.* VB.* DT.* PR.*_CC.* NN.* CC.* VB.* PR.* DT.* DT.* JJ.*_CC.* NN.* PM.*,PMS  RBF PRP VBTF DTC PRI_CCP NNC CCA VBS PRP DTC DTCP JJD_CCP NNC PMC
DT.* NN.* LM RB.* RB.* VB.* CC.* CC.* PR.* PM.* PM.*,DTC NNP LM RBF RBI VBTF CCT CCT PRSP PMP PMS
CC.* JJ.* CC.* NN.* PR.* CC.* NN.* PM.*,CCP JJC CCB NNC PRP CCT NNP PMC
CC.* NN.* RB.* PR.* CC.* JJ.* PM.* PM.*,CCT NNC RBI PRO CCT JJD PMC PMS
VB.* DT.* NN.* PM.*,VBS DTP NNP PMP
CC.* VB.* JJ.*_CC.* NN.* CC.* NN.* PM.* RB.* NN.* PM.* CC.* PR.* PM.* PM.*,CCP VBH JJD_CCP NNC CCA NNC PMS RBW NNP PMS CCT PRQ PMQ PMS
PM.*  VB.* PR.* CC.* PR.* CC.* RB.* PR.* VB.* CC.* JJ.*_CC.* NN.* PM.* CC.* CC.* JJ.*_CC.* NN.* CC.* VB.*_CC.* NN.* PM.*,PMS  VBOF PRS CCT PRSP CCP RBF PRP VBTF CCB JJN_CCP NNC PMS CCT CCT JJN_CCP NNC CCP VBN_CCP NNC PMC
PM.*  VB.* PR.* CC.* PR.*_CC.* NN.* CC.* VB.* DT.* VB.* PR.*_CC.* VB.* CC.* NN.*_CC.* NN.* PM.*,PMS  VBTS PRS CCB PRI_CCP NNC CCT VBOF DTC VBS PRS_CCP VBOF CCT NNP_CCP NNP PMC
PM.*  RB.* LM VB.* RB.* PR.* DT.* JJ.*_JJ.*_CC.* NN.* PM.*,PMS  RBW LM VBTF RBI PRP DTC JJCS_JJD_CCP NNC PMC
CC.* VB.* PR.*_CC.* JJ.* DT.* PR.*_CC.* NN.* CC.* NN.* RB.* CC.* NN.* CC.* DT.* NN.* PM.* CC.* DT.* PR.* NN.* LM VB.* CC.* PR.*_CC.* NN.* PM.* PM.*,CCR VBTR PRP_CCP JJD DTC PRI_CCP NNC CCB NNC RBL CCT NNC CCB DTCP NNP PMS CCA DTC PRI NNC LM VBTR CCB PRI_CCP NNC PMP PMS
PM.*  DT.* VB.* PR.* LM RB.* CC.* JJ.*_CC.* NN.* CC.* DT.* DT.* NN.* LM VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* PR.*_CC.* DT.* PR.*_CC.* VB.*_CC.* NN.*_CC.* JJ.* LM VB.* PR.*_CC.* JJ.*_CC.* NN.* PM.* PM.*,PMS  DTC VBTR PRS LM RBR CCT JJN_CCP NNC CCP DTC DTCP NNP LM VBTS CCT PRI_CCP JJD_CCP NNC CCB NNC CCB NNP CCA VBTS PRP_CCP DTC PRI_CCP VBN_CCP NNC_CCP JJD LM VBW PRI_CCP JJD_CCP NNC PMP PMS
CC.* VB.* CC.* JJ.* CC.* DT.* NN.* CC.* NN.* PM.*,CCP VBTR CCP JJD CCT DTCP NNP CCA NNP PMP
NN.* DT.* NN.* PM.*,NNC DTP NNP PMP
CC.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* JJ.* CC.* VB.* PM.*,CCP VBTS CCT NNC CCB NNC CCB NNP JJD CCT VBTR PMC
DT.* NN.* CC.* NN.* LM RB.*_CC.* CC.* CC.* NN.* CC.* NN.* CC.* CC.* DT.* NN.*_CC.* VB.* CC.* VB.* CC.* NN.* NN.* PM.*,DTC NNC CCT NNC LM RBD_CCP CCT CCT NNC CCB NNC CCT CCT DTCP NNC_CCP VBTR CCP VBTF CCT NNP NNP PMC
DT.* NN.* DT.* VB.* CC.* NN.* CC.* NN.* RB.* RB.*_CC.* NN.*_CC.* NN.*_CC.* PM.* NN.* CC.* NN.*_CC.* CD.* PM.*,DTC NNP DTC VBTS CCT NNC CCT NNC RBW RBW_CCP NNP_CCP NNP_CCP PMS NNP CCB NNC_CCP CDB PMP
DT.* NN.*_CC.* NN.* RB.* CC.* NN.* CC.* VB.* CC.* DT.* NN.* PM.*,DTC NNC_CCP NNC RBL CCT NNC CCP VBTR CCB DTCP NNP PMC
CC.* VB.*_VB.* CC.* PR.*_CC.* NN.*_CC.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* JJ.* PM.*,CCP VBTR_VBAF CCT PRI_CCP NNP_CCP NNP CCB DTCP NNP CCT NNC CCB JJD PMP
JJ.* CC.* NN.* DT.* VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* JJ.* CC.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* PM.* NN.* CC.* NN.* PM.*,JJD CCP NNC DTC VBTS CCT NNC CCB NNP CCA NNC CCB NNP JJD CCT NNP CCB NNC PMS NNP CCA NNP PMS NNP CCT NNP PMC
CC.* VB.* CC.* DT.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* JJ.* CC.* NN.* CC.* VB.* CC.* NN.* CC.* CC.* NN.*_CC.* NN.* RB.*_CC.* NN.* PM.*,CCP VBTR CCB DTCP NNC CCP NNP CCP NNC CCB NNC CCP VBW CCT JJD CCB NNC CCB VBW CCB NNC CCT CCT NNP_CCP NNP RBI_CCP NNP PMC
DT.* NN.* LM VB.* CC.* VB.* CC.* VB.* CC.* NN.* PM.*,DTC NNC LM VBTR CCB VBW CCA VBW CCT NNC PMC
DT.* NN.*_CC.* JJ.* CC.* NN.* CC.* VB.*_VB.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* VB.*_CC.* NN.* PM.* NN.* CC.* DT.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* PM.*,DTC NNC_CCP JJD CCP NNC CCP VBTR_VBAF CCT NNC CCT JJD CCB NNC CCP VBTS_CCP NNP PMS NNP CCT DTCP NNP CCA CCT NNP CCP NNP CCT DTCP NNP PMP
CC.* PM.* CC.* JJ.*_CC.* VB.* DT.* NN.* CC.* NN.* PM.*,CCA PMS CCT JJD_CCP VBOF DTC NNC CCB NNC PMP
DT.* NN.* LM VB.* RB.*_CC.* NN.*_CC.* CD.* CC.* JJ.*_CC.* VB.* CC.* NN.* CC.* NN.* CC.* VB.* CC.* DT.* NN.* CC.* JJ.* CC.* RB.* JJ.* PM.*,DTC NNC LM VBTS RBW_CCP NNC_CCP CDB CCA JJD_CCP VBOF CCB NNC CCP NNC CCP VBTR CCB DTCP NNP CCP JJD CCA RBF JJD PMP
VB.* CC.* DT.* NN.* CC.* DT.* VB.*_CC.* NN.* LM RB.* CC.* NN.* PM.*,VBTR CCB DTCP NNP CCP DTC VBTS_CCP NNC LM RBD CCT NNC PMP
DT.* NN.* CC.* DT.* NN.* DT.* VB.* CC.* JJ.* CC.* DT.* NN.* RB.* CC.* NN.* CC.* DT.* VB.*_CC.* NN.* RB.* CC.* NN.* PM.*,DTC NNC CCB DTCP NNP DTC VBTS CCT JJD CCB DTCP NNP RBL CCT NNP CCT DTCP VBTR_CCP NNC RBW CCT NNC PMP
DT.* DT.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* LM VB.* PM.*,DTC DTCP NNC CCB JJD_CCP NNC CCB NNP LM VBTS PMC
JJ.*_CC.* NN.* CC.* VB.* LM DT.* NN.*_CC.* VB.* CD.* NN.* NN.* CC.* VB.* CC.* VB.* RB.* PM.*,JJD_CCP NNC CCT VBW LM DTCP NNP_CCP VBH CDB NNC NNC CCA VBTS CCT VBTR RBI PMP
DT.* NN.* CC.* DT.* VB.*_VB.* CC.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* DT.* NN.* VB.* CC.* NN.*_CC.* NN.* PM.*,DTC NNC CCB DTCP VBTR_VBAF CCT NNC LM VBAF CCT NNC CCT NNC CCB DTCP NNP VBW CCT NNP_CCP NNP PMP
DT.* NN.*_CC.* JJ.*_CC.* PM.* NN.* CC.* DT.* NN.* NN.* PM.* NN.* LM VB.* CC.* PM.* NN.* CC.* NN.* PM.* CC.* VB.* NN.* CC.* DT.* NN.* CC.* VB.* DT.* NN.* PM.*,DTC NNP_CCP JJD_CCP PMS NNC CCP DTP NNP NNCA PMS NNP LM VBTS CCB PMS NNC CCB NNC PMS CCA VBAF NNC CCT DTCP NNP CCP VBOB DTC NNC PMP
VB.* DT.* DT.* VB.*_VB.* CC.* DT.* DT.* NN.* CC.* NN.* LM VB.* CC.* NN.*_CC.* VB.* CC.* VB.* DT.* DT.* NN.* CC.* NN.* CC.* JJ.*_CC.* NN.* PM.*,VBTS DTC DTCP VBTR_VBAF CCP DTC DTCP NNC CCA NNC LM VBTR CCB NNC_CCP VBOF CCP VBOF DTC DTCP NNP CCT NNC CCT JJD_CCP NNC PMP
DT.* DT.* NN.*_CC.* NN.* CC.* NN.* CC.* VB.* CC.* NN.* PM.*,DTC DTCP NNC_CCP NNP CCA NNP CCP VBTR CCB NNP PMC
DT.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* LM VB.* CC.* DT.* NN.* CC.* NN.* LM PR.*_CC.* PM.* JJ.* CC.* NN.* PM.* NN.* CC.* DT.* NN.* PM.*,DTC NNC CCB NNP CCP DTP NNP NNP LM VBTS CCP DTC NNC CCA NNC LM PRI_CCP PMS JJD CCP NNC PMS NNC CCT DTCP NNP PMP
NN.* CC.* NN.* LM VB.* CC.* NN.* CC.* JJ.* CC.* NN.* CC.* VB.* CC.* CC.* VB.* DT.* NN.* PM.*,NNP CCA NNP LM VBAF CCT NNP CCT JJD CCP NNC CCA VBTR CCT CCP VBOF DTC NNC PMP
VB.* VB.* CD.* CC.* DT.* NN.* DT.* RB.* NN.* CC.* NN.* CC.* CC.* PR.*_CC.* RB.*_CC.* PM.* RB.*_CC.* NN.* RB.* VB.* DT.* NN.* CC.* NN.* PM.*,VBAF VBAF CDB CCP DTCP NNP DTC RBL NNC CCB NNC CCT CCT PRSP_CCP RBI_CCP PMS RBW_CCP NNC RBW VBOF DTC NNC CCA NNC PMP
DT.* NN.* CC.* NN.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* NN.* LM VB.* NN.* RB.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC NNC CCB NNC_CCP NNC CCB NNP CCP DTP NNP NNP LM VBTS NNC RBI NNC CCT NNC CCB NNC PMP
DT.* NN.* CC.* NN.* CC.* DT.* NN.* CC.* NN.* LM VB.* CC.* DT.* NN.*_CC.* NN.* CC.* VB.* DT.* NN.*_CC.* JJ.* CC.* NN.* CC.* CC.* NN.* PR.* CC.* NN.* PM.*,DTC NNC CCB NNC CCB DTCP NNP CCT NNP LM VBTR CCT DTCP NNC_CCP NNP CCP VBOF DTC NNC_CCP JJD CCT NNP CCR CCT NNC PRO CCT NNC PMP
CC.* VB.* CC.* RB.*_CC.* VB.* RB.* RB.* RB.* RB.*_CC.* VB.* DT.* NN.* PM.*,CCP VBOF CCP RBW_CCP VBW RBW RBI RBI RBW_CCP VBAF DTC NNP PMP
PR.*_CC.* NN.*_CC.* PM.* NN.* CC.* NN.* DT.* VB.* CC.* DT.* DT.* VB.*_VB.* LM RB.* VB.* CC.* VB.* CC.* DT.* JJ.* CC.* NN.* RB.* CC.* DT.* JJ.* CC.* NN.* CC.* DT.* NN.* PM.*,PRI_CCP NNP_CCP PMS NNP CCP NNC DTC VBTS CCP DTC DTCP VBTR_VBAF LM RBF VBW CCA VBTS CCB DTCP JJD CCP NNC RBL CCT DTCP JJD CCP NNC CCB DTCP NNP PMP
DT.* JJ.*_JJ.* CC.* NN.* CC.* NN.* PM.*,DTC JJCS_JJD CCP NNC CCT NNP PMC
DT.* NN.*_CC.* NN.* LM VB.*_CC.* DT.* JJ.*_CC.* NN.* CC.* PR.* RB.* DT.* NN.* CC.* JJ.* CC.* NN.*_CC.* DT.* NN.* PM.*,DTC NNC_CCP NNP LM VBTS_CCP DTC JJD_CCP NNC CCP PRO RBI DTC NNC CCB JJD CCA NNP_CCP DTCP NNC PMC
CC.* VB.* RB.* VB.* DT.* NN.* PM.*,CCP VBOF RBW VBAF DTC NNC PMP
VB.*_CC.* VB.*_CC.* VB.* NN.* CC.* NN.* PM.*,VBN_CCP VBTS_CCP VBW NNC CCB NNC PMC
CC.* RB.* DT.* NN.* CC.* NN.* PM.*,CCB RBI DTC NNP CCA NNP PMP
VB.* DT.* VB.* CC.* NN.* CC.* DT.* NN.* CC.* PR.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,VBH DTCP VBTS CCP NNC CCT DTCP NNC CCT PRI CCB NNC CCP NNC CCB NNP PMC
DT.* NN.* LM VB.* RB.* RB.* DT.* PR.*_CC.* NN.* RB.* DT.* VB.* CC.* NN.*_CC.* NN.* PM.* NN.* CC.* NN.* PM.*,DTC NNC LM VBTS RBW RBI DTC PRQ_CCP NNC RBW DTC VBW CCT NNC_CCP NNC PMS NNC CCT NNP PMC
CC.* DT.* NN.* CC.* NN.* PM.*,CCP DTPP NNP CCA NNP PMC
CC.* VB.* CC.* NN.* NN.* RB.*_CC.* CD.* PM.*,CCP VBTS CCT NNP NNP RBW_CCP CDB PMC
LM VB.* CC.* NN.* CC.* CC.* NN.* CC.* NN.* CC.* VB.*_CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* DT.* NN.* PR.* CC.* DT.* NN.*_CC.* RB.*_CC.* NN.* PM.*,LM VBAF CCT NNC CCT CCT NNC CCB NNC CCP VBTR_CCP VBW DTC JJD_CCP NNC CCB NNP CCA DTC NNC PRO CCT DTCP NNC_CCP RBI_CCP NNP PMP
RB.* DT.* NN.* PM.*,RBR DTP NNP PMC
DT.* NN.* PM.*,DTP NNP PMC
LM VB.* CC.* NN.* CC.* NN.* RB.*_CC.* RB.* CC.* JJ.* PM.* CD.* CC.* NN.* PM.*,LM VBTS CCT NNC CCB NNC RBW_CCP RBW CCB JJN PMS CDB CCB NNP PMC
RB.* CC.* PR.* CC.* VB.* PM.* NN.* CC.* DT.* NN.* NN.* PM.*,RBR CCT PRI CCT VBH PMS NNC CCP DTP NNP NNP PMP
PM.*  PR.* LM VB.* CC.* NN.* CC.* RB.* RB.* PR.* LM VB.* JJ.* CC.* CC.* PR.* CC.* VB.* CC.* VB.*_CC.* NN.* PM.* PM.*,PMS  PRP LM VBAF CCT NNC CCP RBK RBQ PRO LM VBTF JJD CCT CCT PRSP CCP VBW CCB VBN_CCP NNC PMP PMS
PR.* DT.* JJ.* CC.* VB.* PM.* PM.*,PRO DTC JJD CCP VBOF PMP PMS
PM.*  PR.* DT.* JJ.*_CC.* NN.* PM.*,PMS  PRO DTC JJD_CCP NNC PMC
VB.* DT.* NN.* CC.* JJ.*_CC.* NN.* CC.* JJ.* CC.* JJ.*_CC.* NN.* PR.*_CC.* NN.* RB.* VB.* DT.* NN.* CC.* CD.* NN.* NN.* PM.*,VBTS DTP NNP CCB JJD_CCP NNC CCT JJD CCP JJD_CCP NNC PRI_CCP NNC RBI VBW DTC NNC CCB CDB NNP NNP PMP
PM.*  VB.* PR.* CC.* CC.* VB.*_CC.* NN.* CC.* RB.* RB.* PR.* LM VB.* JJ.* JJ.* CC.* CC.* PR.* PM.*,PMS  VBTS PRP CCP CCR VBH_CCP NNC CCP RBK RBQ PRO LM VBTF JJCC JJD CCT CCT PRSP PMC
CC.* VB.* CC.* DT.* NN.* PM.* PM.*,CCT VBAF CCP DTC NNC PMP PMS
CC.* DT.* NN.* CC.* NN.* PM.*,CCA DTC NNC CCB NNC PMP
JJ.*_CC.* NN.* CC.* NN.* PR.* DT.* VB.* PM.* DT.* NN.* CC.* FW PM.*,JJN_CCP NNC CCT NNC PRO DTC VBTS PMS DTC NNC CCB FW PMC
DT.* NN.* CC.* FW PM.*,DTC NNC CCB FW PMC
DT.* JJ.*_CC.* JJ.* CC.* NN.* DT.* NN.* LM VB.* CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,DTC JJD_CCP JJD CCP NNC DTP NNP LM VBTS CCT NNC CCB NNC CCB NNC CCB NNP PMP
VB.* NN.* PM.* NN.* JJ.* CC.* VB.* DT.* NN.* PM.*,VBTS NNC PMS NNC JJD CCP VBW DTP NNP PMSC
NN.* DT.* VB.* CC.* JJ.*_CC.* JJ.* CC.* NN.* NN.* CC.* JJ.*_CC.* NN.* CC.* NN.* CC.* NN.* CC.* NN.* PM.*,NNP DTC VBTS CCB JJD_CCP JJD CCP NNC NNC CCB JJD_CCP NNC CCP NNC CCB NNC CCB NNC PMP
VB.* RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CC.* JJ.* JJ.*_CC.* NN.* CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* NN.* CC.* PR.* CC.* DT.* VB.* CC.* NN.* PM.*,VBTR RBW_CCP JJN PMS CDB CCB NNP CCB JJCC JJD_CCP NNC CCT VBW DTC JJN_CCP NNC CCP NNC CCT PRI CCT DTCP VBAF CCP NNC PMP
CC.* PM.*,CCB PMC
RB.* DT.* JJ.*_CC.* NN.* CC.* NN.*_CC.* PR.* PM.*,RBW DTCP JJN_CCP NNC CCB NNC_CCP PRO PMC
DT.* JJ.*_JJ.*_CC.* NN.* LM JJ.* JJ.*_CC.* JJ.* CC.* PR.* LM VB.* CC.* JJ.* JJ.* CC.* NN.* CC.* NN.* PM.*,DTC JJCS_JJD_CCP NNC LM JJCC JJCC_CCP JJD CCR PRO LM VBTS CCB JJCC JJD CCP NNC CCT NNC PMC
CC.* DT.* PR.*_CC.* NN.* CC.* VB.* CC.* NN.* LM RB.* VB.* CC.* PR.*_CC.* NN.* PM.*,CCP DTC PRI_CCP NNC CCP VBTS CCT NNC LM RBF VBTR CCB PRI_CCP NNC PMP
DT.* NN.* LM VB.* CC.* JJ.*_CC.* JJ.*_CC.* NN.* CC.* JJ.* CC.* VB.* CC.* PR.*_CC.* JJ.*_CC.* NN.* CC.* CC.* NN.* CC.* PR.*_CC.* NN.* PM.*,DTC NNC LM VBTS CCB JJN_CCP JJD_CCP NNC CCP JJCS CCP VBTS CCT PRSP_CCP JJD_CCP NNC CCT CCT NNC CCB PRSP_CCP NNC PMP
PR.* CC.* JJ.*_CC.* JJ.* CC.* NN.* CC.* VB.* CC.* VB.*_CC.* NN.* PM.*,PRI CCT JJN_CCP JJD CCP NNC CCP VBTR CCB VBTS_CCP NNC PMC
RB.* VB.* CC.* JJ.* CC.* VB.* CC.* DT.* JJ.*_CC.* NN.* CC.* NN.* PM.*,RBW VBW CCB JJD CCP VBTS CCT DTCP JJN_CCP NNC CCB NNC PMP
DT.* NN.* CC.* NN.*_CC.* NN.* CC.* VB.* CC.* NN.* JJ.* CC.* NN.* PM.*,DTC NNC CCB NNC_CCP NNP CCP VBAF CCT NNC JJD CCT NNP PMC
NN.* RB.*_CC.* NN.* CD.* LM VB.* RB.* PM.*,NNP RBW_CCP NNP CDB LM VBTS RBI PMP
DT.* JJ.*_CC.* NN.*_CC.* NN.* LM VB.*_VB.* RB.* PM.*,DTC JJD_CCP NNC_CCP NNC LM VBTR_VBAF RBI PMC
DT.* JJ.*_CC.* PM.* NN.*_CC.* NN.* CC.* NN.* LM VB.* CC.* JJ.*_CC.* NN.* RB.*_CC.* JJ.* PM.* CD.* CC.* NN.* CC.* VB.* DT.* JJ.*_CC.* NN.* CC.* VB.*_CC.* JJ.* CC.* NN.* PM.*,DTC JJN_CCP PMS NNC_CCP NNC CCP NNC LM VBAF CCT JJD_CCP NNC RBW_CCP JJN PMS CDB CCB NNP CCT VBW DTC JJN_CCP NNC CCT VBTS_CCP JJD CCP NNC PMP
CC.* DT.* JJ.*_CC.* NN.* CC.* DT.* NN.* CC.* NN.* CC.* FW LM VB.* PM.*,CCA DTC JJD_CCP NNC CCB DTCP NNC CCA NNC CCT FW LM VBTS PMP
PR.* CC.* JJ.*_CC.* NN.* CC.* RB.* CC.* VB.* RB.* CC.* NN.* LM VB.* PM.*,PRI CCT JJN_CCP NNC CCP RBD CCP VBTR RBL CCT NNC LM VBTS PMC
